timestamp	hw_id	os
2024/05/06 22:41:41.185	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:42.625	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:42.876	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:43.126	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:43.376	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:43.625	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:43.875	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:44.124	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:44.376	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:44.625	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:44.874	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:45.124	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:45.376	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:45.626	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:45.875	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:41:46.124	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:42:14.416	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.1370452	1.006416	1.390149	0.6059006	0.3627228	0.7080371	-0.2173818	0.9316242	-0.2912413	-20.84644	39.82148	6.210694	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:42:14.666	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.1332307	0.9985451	1.363832	0.6148441	0.3174795	0.7219234	-0.1749147	0.9474905	-0.2677064	-18.5339	39.68273	4.326118	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:42:14.916	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.1337106	1.001883	1.368617	0.6147152	0.3526068	0.705545	-0.2204864	0.9356698	-0.2755135	-20.04749	40.45852	6.596761	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:42:15.170	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.1300524	1.000914	1.378351	0.5911566	0.3628531	0.7203274	-0.2106989	0.9315522	-0.2963382	-20.90987	38.64515	5.940895	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.4968548	0.7286571	1.415085	0.9548359	-0.2800429	-0.09931885	0.1555786	0.7559698	-0.6358498	-20.00902	96.73824	-42.02255	
2024/05/06 22:42:15.427	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.1265954	1.001512	1.375721	0.5898158	0.3326038	0.7358614	-0.1904843	0.9428299	-0.2734729	-19.1039	38.11684	5.338193	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.4935941	0.7295634	1.415591	0.9543401	-0.2723597	-0.1227008	0.1402638	0.7712147	-0.62093	-19.76654	98.02135	-40.58167	
2024/05/06 22:42:15.814	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.1096595	1.002587	1.374738	0.4832749	0.3480934	0.8032909	-0.1963785	0.9372761	-0.2880087	-19.56676	30.90176	6.611645	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.4916063	0.7298596	1.414611	0.9517524	-0.2931378	-0.09076066	0.1703167	0.7506359	-0.638387	-19.40576	96.4584	-42.85549	
2024/05/06 22:42:15.936	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.09858736	1.005622	1.378418	0.3132008	0.3980249	0.8622537	-0.2053684	0.9148375	-0.3477012	-22.48281	20.54557	8.247162	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.4911051	0.731473	1.414995	0.960322	-0.2604304	-0.09978985	0.1381651	0.7550623	-0.6409301	-21.30795	96.39866	-41.43303	
2024/05/06 22:42:16.168	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.1251959	1.015261	1.392736	0.5191522	0.4736074	0.7114612	-0.3308773	0.8788887	-0.3436203	-26.18555	36.27578	12.42882	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.4864597	0.7359867	1.414088	0.9565223	-0.2818096	-0.07515743	0.1724343	0.7542435	-0.6335481	-19.43412	95.3956	-42.29387	
2024/05/06 22:42:16.418	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2349431	1.019266	1.213342	0.3394154	0.4769673	0.81074	-0.2663369	0.8753652	-0.4034854	-27.11045	23.51121	10.63285	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.5157343	0.7192897	1.389849	0.9273376	-0.3314743	-0.1736951	0.1426967	0.7422853	-0.6547139	-19.79918	101.8618	-44.41111	
2024/05/06 22:42:16.668	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2371478	1.025948	1.218324	0.3506633	0.5285981	0.7730584	-0.3298795	0.8422872	-0.4263	-29.93714	25.72035	13.65053	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.5413218	0.7413924	1.352375	0.9196432	-0.2795964	0.27583	0.383907	0.7881612	-0.4810586	-8.66494	75.34576	-40.09426	
2024/05/06 22:42:16.919	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2392631	1.024072	1.216577	0.3987295	0.5090007	0.7628453	-0.3265903	0.856107	-0.4005241	-28.60089	28.50008	13.08238	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.5488549	0.7368122	1.351299	0.940176	-0.3225863	0.1095776	0.3311936	0.7899995	-0.5159569	-9.239373	85.51553	-40.73659	
2024/05/06 22:42:17.169	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2380369	1.024086	1.220045	0.3990543	0.5096552	0.7622383	-0.3199871	0.856439	-0.4051178	-28.75465	28.41297	12.64354	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.5455307	0.7347838	1.351025	0.9436253	-0.3138096	0.1053319	0.316166	0.7602051	-0.5675625	-12.34958	85.6645	-43.07265	
2024/05/06 22:42:17.419	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2392552	1.02326	1.217592	0.4051851	0.4974031	0.7670822	-0.3088688	0.8641858	-0.3972191	-28.04783	28.49774	12.06564	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.5424737	0.7350689	1.350438	0.9472266	-0.2549766	0.1942902	0.3177426	0.8270361	-0.4637359	-9.20813	79.90909	-36.11367	
2024/05/06 22:42:17.669	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2398039	1.021265	1.213027	0.4223192	0.4903592	0.762361	-0.3039771	0.8689557	-0.3905302	-27.65116	29.45497	11.63909	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.545584	0.7343382	1.350777	0.9419468	-0.2926462	0.1646037	0.3355951	0.8051208	-0.4890362	-8.954381	82.00417	-38.82321	
2024/05/06 22:42:17.920	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2422163	1.018778	1.209436	0.435356	0.4883698	0.7562804	-0.2979903	0.8708885	-0.3908388	-27.64345	30.18464	11.10508	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.5500855	0.7334027	1.350827	0.9443409	-0.3064215	0.1196907	0.3217393	0.7844357	-0.5302305	-10.63524	84.76031	-40.91253	
2024/05/06 22:42:18.170	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2521727	1.013245	1.208557	0.4655008	0.4547929	0.7592578	-0.2596437	0.8903004	-0.3740995	-25.96786	31.26637	8.854548	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.5529532	0.7332734	1.349982	0.9657143	-0.2450518	0.08570602	0.2533059	0.817147	-0.5177904	-12.91379	86.02855	-36.6977	
2024/05/06 22:42:18.420	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.2533171	1.01209	1.207924	0.4692419	0.4450828	0.7627013	-0.2478624	0.8953565	-0.3700012	-25.48728	31.26014	8.232868	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.5561503	0.7267153	1.354822	0.9689104	-0.2145803	0.1231588	0.2472982	0.8248295	-0.508429	-13.47974	83.54229	-35.33958	
