timestamp	hw_id	os
2024/05/06 22:19:43.320	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	
2024/05/06 22:19:44.554	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.01755351	0.8889287	0.7298763	0.4952898	0.1425842	0.8569468	-0.2332653	0.9720406	-0.02691382	-5.145694	30.66176	12.74541	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7459401	0.7672979	0.9681646	0.9776672	-0.07712403	0.1954966	-0.1172784	0.5716983	0.8120388	-119.3438	-205.0288	-125.3766	
2024/05/06 22:19:44.807	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.00969404	0.8871919	0.73384	0.3900782	0.1105732	0.9141185	-0.1767232	0.9832976	-0.04352883	-4.567142	23.50764	9.522099	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7460687	0.7672957	0.9683288	0.9776447	-0.07732776	0.1955291	-0.1172234	0.5715489	0.8121519	-119.3869	-205.0027	-125.3812	
2024/05/06 22:19:45.057	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	-0.002495468	0.8825164	0.7265074	0.2729824	0.1305317	0.9531223	-0.1303375	0.9866351	-0.09779161	-6.660287	16.31588	6.647053	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7460688	0.7672957	0.9683287	0.9776452	-0.07732895	0.1955259	-0.1172191	0.5715535	0.8121493	-119.3867	-205.0035	-125.3802	
2024/05/06 22:19:45.306	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	-0.01451701	0.8995823	0.6949649	0.07354622	0.3745992	0.9242653	-0.06671937	0.926547	-0.370215	-21.90294	4.901698	2.974775	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7460688	0.7672957	0.968329	0.9776444	-0.07733032	0.1955285	-0.1172218	0.5715468	0.8121536	-119.3874	-205.0023	-125.3811	
2024/05/06 22:19:45.555	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.00344789	0.9050999	0.6542242	0.1057457	0.5706888	0.8143292	-0.06854749	0.8211562	-0.566572	-34.76653	7.083126	1.970421	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7460688	0.7672957	0.968329	0.9776442	-0.07733071	0.1955297	-0.1172228	0.5715461	0.8121539	-119.3875	-205.0022	-125.3813	
2024/05/06 22:19:45.802	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.05093497	0.9035982	0.6356108	0.4628489	0.5576138	0.6890846	-0.1916668	0.8219294	-0.536373	-35.06647	30.45609	2.419481	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7445416	0.7664235	0.970755	0.97813	-0.07702953	0.1932058	-0.1154754	0.5714778	0.8124523	-119.3439	-205.0441	-125.1117	
2024/05/06 22:19:46.053	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.07462108	0.8848695	0.6227496	0.814655	0.3847891	0.4339063	-0.236364	0.9035189	-0.3574713	-26.4853	58.57769	1.702318	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7445416	0.7664235	0.9707551	0.9781288	-0.0770303	0.1932111	-0.1154796	0.5714766	0.8124525	-119.3441	-205.0438	-125.1124	
2024/05/06 22:19:46.302	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.06304577	0.8820079	0.6185188	0.8442503	0.3710056	0.3867769	-0.2393139	0.9066865	-0.3473448	-26.19477	61.93634	1.408615	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7445414	0.7664235	0.9707552	0.9781314	-0.07702526	0.1931998	-0.1154742	0.5714707	0.8124573	-119.3437	-205.0432	-125.1119	
2024/05/06 22:19:46.553	zKwJB6+VlTr6ZTc	Windows 11  (10.0.22621) 64bit (Editor)	0.005999982	0	0.75	-0.0002100283	0.05357653	0.8852982	0.6251712	0.8293842	0.38954	0.4004753	-0.2698411	0.9069812	-0.3233744	-25.85337	61.16831	3.97835	0.005999982	0	0.75	-3.665685E-06	0	1	0	1	0	0	0	0	0.7445413	0.7664235	0.9707549	0.9781316	-0.07702053	0.1932005	-0.1154749	0.5714824	0.812449	-119.3421	-205.045	-125.1111	
